ko_1,ko_2,ctrl_1,ctrl_2
0.01,0,0,0
0.25,0.14,0.75,1.71
156.8,166.29,245.83,134.72
5.11,6.58,79.61,52.47
0.03,0.07,0.14,0.04
0.1,0,0.18,0.09
16.26,17,16.71,15.9
0.02,0.03,0.04,0
26.92,22.67,17,29.37
6.69,7.99,9.62,8.91
0.18,0,0,0
9.54,10.58,11.98,16.89
6.26,3.82,6.46,6.48
4.52,4.9,0.84,0.79
0.48,0.54,0.33,0.55
0.08,0.5,0,0
42.77,50.03,99.98,80.48
1.49,1.08,0.29,0.68
0.9,0.56,0.47,0.93
1.68,1.73,1.83,1.61
83.16,90.91,199.79,240.85
0.19,0.19,0,0.13
0.17,0,0,0
48.12,56.2,61.84,75.84
10.26,9.79,15.93,19.93
0,0,0.01,0
24.82,30.85,29.12,28.97
7.74,9.54,6.17,5.06
0.02,0,0,0
0,0,0,0.16
0.09,0.05,0.06,0
5.03,3.49,1.93,1.25
0.04,0,0,0
0.07,0,0,0.34
0.65,2.47,1.11,3.11
0.1,0.12,0.02,0.2
0.23,0,0.62,0
0.06,0,0,0
45.59,45.8,33.61,31.63
13.03,12.17,12.28,17.49
2.83,3.85,3.77,3.9
0.64,0.91,0.76,2.39
170.3,173.48,2062.08,672.44
6.78,7.79,9.07,7.88
3.58,3.3,4.84,5.14
0.12,0,0,0
183.09,217.2,206.41,223.18
7.86,8.52,2.74,9.03
0.08,0.05,0.04,0
5.52,4.01,1.68,1.71
0,0,0,0.05
0,0.02,0,0.03
0,0,0.13,0
0.31,0,0.11,0
5.64,5.01,2.97,2.78
0.06,0,0,0.04
21.33,21.27,28.45,22.58
0.02,0,0,0.18
5.99,5.84,5.82,5.7
0.01,0.03,0,0.08
0.09,0.11,0.86,0.53
18.63,15.45,1.81,2.23
0.04,0.07,0.03,0.43
3.81,3.13,2.03,2.98
1.34,1.84,3.11,7
0,0,0,0.28
0.36,0.43,0.8,0.93
0.09,0.04,0.02,0
0.02,0,0,0
96.55,129.77,156.21,197.34
0,0,0,0.09
0.21,0.09,0.08,0.13
0.15,0.22,0.35,0.98
0.95,0.91,0.45,0.66
29.14,30.64,24.72,23.79
0.2,0.09,0.35,0
0.07,0.09,0.04,0.04
2.57,2.76,6.46,7.79
10.97,14.34,46.07,27.3
14.19,13.53,10.07,17.24
3.82,3.6,1.65,1.95
0,0.01,0,0
3.01,2.45,4.89,4.57
1.98,1.72,2.05,1.99
0,0.02,0,0
0.01,0.05,0,0
0.16,0.22,0.21,0.04
80.94,74.15,102.08,51.4
1.36,0.73,0.3,0.79
31.69,33.51,88.9,105.84
27.81,27.49,49.8,45.45
5.7,5,5.91,6.44
0.3,0.31,0.34,0.1
1.74,1.87,3.25,4.21
5.65,6.1,8.84,9.4
0.01,0.02,0,0
0,0,0.13,0
1.37,2.25,2.72,1.6
0,0.01,0,0
0.94,0.91,1.64,1.15
0.24,0.08,0,0
0.4,1.25,0.12,0.56
0.05,0.07,0.05,0
3.27,3.27,1.33,0
301.23,311.61,70.8,155.06
13.33,12.64,34.98,50.59
172.81,186.1,149.16,123.41
140.45,142.36,124.36,140.74
0.15,0.2,0.18,0
4.97,5.59,6.49,11.68
0.04,0.01,0.09,0.26
4.96,5.16,4.91,16.01
2.4,2.28,1.29,1.86
12.98,10.57,7.59,12.12
10.62,8.53,0.38,1.28
0,0,0,0.05
0.25,0.08,0.18,1.07
37.66,39.57,22.61,28.49
0.17,0.07,0,0
0.01,0.03,0,0
0,0.09,0.23,0.14
8.63,10.45,13.16,16
122.15,167.29,382.36,356.16
72.66,53.34,55.14,30.47
3.92,4.63,3.98,2.88
4.49,4.76,4.28,2.66
0,0.01,0.16,0
0,0.07,0.03,0.24
0.12,0.09,0,0.03
0.04,0.09,0.14,0.16
0.07,0,0,0.1
2.93,2.34,2.24,3.51
0.42,0,0.67,0.22
97.31,114.26,138.6,140.62
14.92,17.72,40.87,38.63
1.22,0.94,1.21,1.38
1.85,1.98,7.62,9.67
0.54,0.55,0.95,3.35
0.01,0.02,0,0.05
1.59,1.52,2.38,2.02
0,0.36,0,0
48.73,41.98,20.98,36.79
2.09,1.84,2.77,2.97
0.23,0.98,0.13,0.31
0.65,0.41,0,1.92
0.09,0,0,0.09
46.58,46.77,52.37,33.56
1.87,3.19,12.68,8.93
0.16,0.11,0.19,0.4
0.06,0.08,0,0.06
0.05,0,0,0
35.1,31.96,6.92,11.89
2.78,4.26,8.04,5.35
2.81,4.6,70.03,56
0.45,0.7,0.59,0.96
8.61,5.32,5.5,8.44
0.48,0.37,0.71,1.35
12.67,15.8,19.05,10.96
34.34,35.71,15.48,10.45
18.62,17.44,8.68,19.55
0,0,0.13,0
5.31,4.43,2.7,5.33
0.05,0,0,0
0,0,0.11,0.26
85.55,87.85,67.94,64.32
381.7,370.14,161.6,266.19
6.35,5.68,13.23,12.61
2.84,2.68,5.75,5.96
6.47,5.2,2.15,11.87
12.06,13.47,4.49,12.41
0,0,0,0.06
33.08,29.53,9.14,14.02
0.47,0.31,0.18,0.76
0.1,0.04,0,0
0.02,0,0,0
4.36,6.77,0.6,1.19
3.26,3.29,2.84,4.1
0.17,0.11,0.4,0.53
6.63,4.7,0.07,0.94
119.48,147.4,339.9,353.84
538.35,701.5,774.65,1373.25
67.13,61.55,37.06,30.45
0.05,0.02,0.09,0.03
0.05,0.03,0.02,0
11.38,11.15,5.84,6.67
50.2,58.19,45.81,117.64
13.76,20.16,36.36,30.72
0.15,0,0.13,0
89.34,105.22,102.31,152.45
53.4,63.18,42.03,36.63
5.09,5.93,2.92,5.55
5.06,4.29,1.88,4.32
0.01,0,0,0
0,0.1,0.41,0
8.81,7.76,14.61,30.14
0.06,0.05,0.02,0.02
0.03,0.07,0,0.08
0.93,1.41,0.71,0.43
0,1.28,0.57,0.65
0.03,0.02,0.05,0.15
15.94,14.51,11.38,17.8
72.7,74.02,31.97,29.35
9.08,7.32,15.4,26.45
0,0.09,0,0
3.96,4.31,7.65,7.96
5.77,7.51,21,27.56
0.13,0,0.29,0
38.06,40.54,34.48,44.4
19.78,22.23,29.38,23.69
0.61,0.51,0.1,0.81
0.01,0,0,0
0.08,0.01,0.03,0.13
1.14,1.39,2.09,1.21
42.98,33.92,24.75,40.6
1.39,1.38,1.09,1.76
3.15,3.41,6.03,8.09
0.17,0.25,0.31,0.55
0.16,0.21,0.14,0.09
0.06,0,0,0
34.48,41.6,60.42,64.25
4.99,7.89,22.96,15.76
7.53,7.89,12.11,10.26
0.52,0.48,0,0
0.01,0,0.01,0
6.75,7.29,6.14,9.4
4.25,5.57,4.32,4.78
11.74,11.45,19.9,17.17
0.01,0,0,0
3.99,4.13,1.05,2.12
0,0,0.13,0
3.91,3.23,0.02,0.37
0.19,0.21,0.24,0.55
0,0.06,0,0
10.16,9.5,2.19,10.36
3.02,3.13,3.43,3.38
0.28,1.42,0.71,2.5
8.17,9.34,20.38,20.88
0.02,0.03,0,0
2.38,2.92,11.08,17.18
0.03,0,0,0
9.14,9.04,7,6.64
4.82,5.54,5.96,6.74
0.99,0.73,0.99,1.35
0,0,0,0.04
0.9,0.21,0.21,0.71
1.04,1.26,1.54,1.96
28.46,25.99,20.38,30.76
0.04,0.05,0,0.02
0.17,0.06,0.14,0.02
0,0,0.13,0
0,0,0,0.1
7.71,7.73,26.56,30.22
22.76,22.54,18.05,34.35
0.21,0.18,0.11,0.11
0.03,0.14,0.05,0.03
0.07,0.11,0,0.3
30.54,27.18,20.39,45.94
8.08,8.06,1.5,3.24
0.06,0.4,0,0
290.46,246.6,193.64,445.03
8.41,6.2,3.13,12.38
3.21,3.02,7.52,13.61
0.02,0.01,0,0
0.46,0.47,0.51,0.58
0.03,0,0,0
0.42,0.43,0.81,0.5
61.56,64.4,27.55,41.94
0.01,0.01,0.01,0
0.3,0.39,0.35,0
1645.43,2014.69,2815.73,3600.04
2.66,2.01,1.27,2.74
4.81,4.25,5.19,3.73
0.09,0.06,0,0
0,0,0.03,0
0,0.06,0.08,0
13.39,12.64,8.76,11.81
103.42,90.9,119.36,104.68
52.06,50.66,22.89,21.24
34.2,32.9,42.08,36.76
0,0,0.15,0.26
0.05,0.03,0,0
0.47,0.14,0.88,0.78
0.31,0.4,0.9,1.09
13.15,12.09,18.79,20.93
17.38,19.26,12.39,23.17
0.09,0.12,0,0.07
4.66,4.17,3.86,2.33
12.11,9.55,3.97,4.68
0.49,0.27,0.12,0
9.94,9.9,22.65,39.25
0.49,0.86,2.72,3.53
1.72,1.82,2.95,3.64
0.69,2.02,2.14,0.25
0.18,0.09,0.13,0.53
30.22,29.18,46.78,48.58
0.47,0.24,0.25,0.88
0.78,0.89,1.26,1.69
0,0.01,0.09,0.03
34.03,28.07,10.73,31.33
0.05,0.1,0.28,0.11
0.05,0.04,0,0.1
0,0,0.01,0
0.02,0.03,0.04,0.05
0.02,0.03,0,0.02
16.04,15.5,14.47,14.96
9.61,9.71,21.65,14.67
2.09,1.75,1.11,1.28
10.61,12.37,15.82,21.46
0.02,0,0,0
0.29,0.49,1.3,1.15
15.91,17.43,16.62,15.63
0,1.48,0.4,2.75
2.72,2.32,2.12,1.99
26.12,19.43,5.81,14.83
0.28,0.18,0.17,0
0,0,0.41,0
0.19,0.34,0.34,0
91.18,90.75,78.13,52.48
0,0.02,0,0
0.07,0,0,0
1.3,1.47,0,1.36
0.39,0.36,0.76,0.83
3.92,3.89,2.81,5.73
0,0,0.02,0.04
0,0,0.11,0
0,0,0.6,0
0.01,0.04,0,0.04
0.78,0.82,2.1,2.34
0.21,0.07,0.18,0.22
0.27,0.14,0.06,0.33
9.24,7.99,7.6,7.03
1.89,1.17,3.31,4.79
12.12,8.61,10.92,15.1
0,0,0,0.01
5.03,4.55,4.61,3.64
66.58,63.72,84.23,80.52
0,0.04,0,0
4.02,3.87,1.59,5.16
6.53,7.01,7.27,17.24
1.34,0.94,0.76,0
2.81,2.58,1.7,2.59
0.65,0.79,0.71,0.83
0.8,0.41,0.28,0.41
1,0.83,0.14,0.06
0.03,0.01,0,0
0.97,0.54,0.65,0.85
13.87,14.08,14.23,17.12
0,0,0,0.16
71.34,89.12,17.47,13.93
0.1,0,0,0
4.26,5.43,22.04,21.83
0,0.04,0,0
14.22,15.81,20.67,30.22
0.94,0.85,3.8,2.15
0.23,0.1,0,0
0.19,0.18,1.1,0.48
0.21,0.78,0.35,0
0,0.36,0.12,0
10.1,11.07,19.8,18.46
9.74,12.48,7.78,18.72
0,0,0,0.12
0.03,0.03,0.03,0.01
1.07,1.23,1.13,1.33
0.02,0.01,0.1,0.16
2.38,3.44,2.73,2.68
23.13,23.6,38.43,37.77
7.96,5.42,3.13,6.03
4.31,6.14,3.98,4.43
7.52,7.52,2.59,2.52
0.08,0.5,0,0
0.05,0,0,0
0.42,0.68,0.46,0.91
0.17,0.17,0.05,0.21
0.6,0.41,0.36,0.92
1.36,2.31,0.63,0.74
3.73,3.6,2.2,4.72
0.02,0.01,0.03,0.14
3.09,2.66,0.93,4.52
0,0,0.13,0.15
0,0.16,0,0.17
0,0.13,0.11,0.13
10.43,10.66,9.48,9
0.2,0.25,0,0
0.09,0.12,0.31,0
0.74,1.03,0.65,1.08
0,0,0.1,0
0.43,0.38,0.41,0.52
0.43,0.51,0.52,0.56
0.25,0.62,0.5,0.5
12.58,12.97,17.46,32.63
1089.03,1151.26,1771.78,1110.44
0.05,0,0,0
0.7,0.34,1.61,4.09
5.38,5.81,7.29,5.64
0.34,0.11,0.15,0
0.16,0.29,0.24,0.37
0,0,0.11,0
1,0.88,0.37,1.86
0,0,0,0.8
0.9,0.95,0.19,0.66
1.62,0.86,0.08,0
0.01,0.01,0,0
37.48,38.01,13.3,25.32
29.91,27.69,11.11,10.26
0.13,0.5,0.89,1.57
0.15,0,0,0
16.96,16.03,32.11,22.18
4.12,5.97,5.06,9.03
20.14,18.95,4.52,10.94
6.52,6.51,9.81,13.3
9.25,9.81,18.4,14.23
8.76,8.98,9.58,12.23
0.17,0,0,0
30.42,29.41,22.19,43.93
2.69,2.64,1.33,1.48
0.02,0.18,0.19,0.46
4.72,4.13,3.84,5.97
1.11,1.07,1.77,2.56
1.84,1.16,3.34,8.37
80.83,95.64,216.6,194.93
0,0,0.01,0
0.01,0.02,0.07,0.77
0.01,0,0,0.02
1.94,1.34,0.82,1.95
31.03,32.99,79.51,42.82
13.6,18.9,54.8,31.8
5.36,4.94,3.96,4.89
80.45,106.09,121.94,119.77
0,0,0,0.21
0,0,0,0.28
48.53,50.07,81.6,101.07
0,0,0.11,0.05
0.18,0.2,0.35,0.12
162.37,187.77,238.99,117.61
0,0.18,0,0
0.02,0,0,0
0.43,0.78,1.96,1.89
34.15,27.21,15.32,22.37
0,0,0,0.03
0,0.16,0,0
1.6,2.16,1.57,2.88
0.07,0.02,0.39,0.32
2.29,2.92,5.26,4.84
0.17,0.21,1,0.99
1.96,2.28,4.04,4.14
41.93,47.28,50.11,48.5
100.67,99.57,96.11,206.29
0.4,0.38,0,0.28
0.1,0.03,0,0.05
0.04,0.08,0.08,0.13
0.7,0.48,0.93,1.36
13.88,10.09,3.67,7.23
248.54,231.59,165.55,386.45
0.01,0.01,0,0
0.06,0,0.09,0.15
8.07,7.8,6.99,13.65
3.54,3.51,2.23,5.96
0.35,0.41,0.24,0
557.58,710.32,1655.99,1766.27
0,0.13,0.34,0.2
15.72,17.57,7.59,17.11
12.09,10.82,15.74,18.36
0.47,0.24,0.65,1.14
12.25,18.71,29.69,30.13
11.93,10.73,17.26,10.37
0.08,0,0.21,0.41
0,0.08,0,0
2.51,3.88,1.73,2.95
6.81,8.04,5.96,5.86
3.37,3.87,3.01,3.22
0.07,0.09,0,0.55
0.01,0,0,0
0.93,1.21,2.66,3.18
0,0,0.04,0.04
0.03,0.06,0,0.11
0.23,0.15,0.2,0.23
36.35,37.33,55.13,46.55
4.74,5.25,0.63,1.65
0.23,0.49,0,0.3
0,0,0.95,0
0.15,0,0,0
25.38,32.1,26.99,31.83
4.63,5.71,13.39,9.64
0,0,0.04,0
0.49,2.3,0,1.17
2.09,3.92,1.9,7.47
0.1,0.05,0.11,0.33
10.8,9.33,6.95,8.59
0.11,0.06,0,0.09
0,0,0,0.11
0.16,0.16,0,0.43
0.1,0.13,0.09,0
12.09,13.7,12.44,17.63
0,0.02,0,0
0.26,0.11,0.23,0.12
7.47,7.27,8.02,7.91
11.91,8.86,19.26,10.82
1.19,0.8,3.78,4.95
0.16,0.21,0.19,0
0.03,0,0,0
0.85,1.2,1.3,2.41
1.5,0.8,0.36,0.86
0.12,0.23,0.21,0.12
0.03,0.02,0,0
0.06,0.04,0.06,0
4.31,4.36,8,8.25
1.11,0.79,0.38,0.7
0.36,0.35,0.04,0.34
0,0.22,0.3,0.6
1.84,1.99,35.34,28.68
0,0.02,0,0
0.28,0.06,0.25,0.91
0,0,0.04,0
1.02,0.7,0.31,0.79
8.31,14.73,18.59,19.14
0.46,0.18,0,0.25
27.87,31.32,50.13,73.43
79.99,75.81,88.3,116.99
1.68,0.84,0.77,6.5
46.26,37.96,12.23,17.27
0.06,0,0.1,0.12
0.07,0,0,0
0.22,0.22,0.04,0.1
2.13,1.91,4.63,8.32
6.29,6.44,14.02,10.64
0.18,0.07,0,0
1.4,0.77,1.08,0.76
7,6.09,4.68,2.62
0,0.07,0,0.36
0.08,0.04,0.03,0.09
1.17,0.42,1.1,0.62
57.5,52.25,18.53,20.77
8.23,8.06,12.73,10.34
0.08,0.13,0.67,0.71
0.18,0.23,0.11,0
0.03,0.02,0.03,0.42
0.01,0,0.02,0.02
3.51,2.92,6.53,6.51
0,0,2.12,4.1
1.37,1.43,1.8,1.44
0.12,0.08,0.44,0.13
1.75,1.1,1.06,1.46
53.71,50.15,47.94,47.87
1.45,1.25,1.21,0.75
0,0,0.01,0.01
0,0.05,0,0
6.85,12.93,5.98,13.46
5.81,6.17,9.59,9.1
0.14,0.46,2.14,3.67
0,0.1,0,0
0.01,0,0,0
0.94,1.2,4.22,3.23
0.08,0.17,0.1,0.15
3.46,4.47,3.64,2.97
44.29,35.07,27.82,37.27
26.97,22.41,8.51,8
0.88,0.63,0.79,1.78
6.76,5.8,3.21,5.83
0.05,0,0,0
0.04,0.01,0.04,0.03
0.03,0,0,0
0.59,0.56,0.29,0.28
0.26,0.09,0.17,0.11
94.03,77.85,42.79,47.09
0.02,0.05,0.81,0.3
6.96,6.39,9.95,5.11
1.29,1.23,0.47,0.94
0.19,0,0.33,0.19
3.09,3.33,2.28,4.17
1.66,1.83,0.56,0.37
0.04,0.05,0.08,0.05
0,1.06,0.78,1
13.79,11.89,12.85,14.53
4.87,4.39,7.14,5.55
0.9,0.84,1.14,1.14
56.22,47.93,27.11,57.21
0.95,1.34,0.15,0.98
0,0.14,0.03,0
0.63,0.54,1.46,1.4
6.24,6.97,33.39,45.29
0.95,0.78,1.66,1.07
10.11,8.41,2.87,4.26
88.83,80.53,49.43,117.3
28.44,29.16,29.28,23.8
0.21,0.23,0.23,0.27
0.1,0.07,0,0
2.35,1.8,1.66,3.79
9.07,8.27,5.97,8.87
0.06,0,0.1,0
11.79,9.63,6.36,14.9
0.58,0.59,1.37,1.83
0,0,0.02,0
3.98,5.13,7.95,14.06
0.55,0.12,2.23,0.37
2.15,1.95,1.06,1.31
6.36,4.58,5.28,4.94
4.02,4.45,3.53,2.87
0.18,0.08,0,0
33.3,28.04,11.78,7.87
4.63,4.36,2.74,3.56
7.57,4.87,4.45,8.22
23.06,22.97,18.64,31.79
0.54,0.76,0.1,0.37
5.37,4.29,0.73,0.66
1.76,1.8,1.61,1.26
0.32,0.13,0.18,0.12
0.15,0.03,0.65,0.27
0.55,0.53,0.51,0.57
12.67,13.01,22.36,26.39
0.44,0.13,0.24,0.64
2.84,3.41,4.31,4.68
5.75,5.31,6.83,14.05
11.57,12.85,10.74,7.55
0.38,0,2.51,1.83
0.59,0.15,0.63,1.14
0.19,0.21,0,0
65.24,64.71,64.2,62.63
2.4,2.26,1.81,4.08
2.73,1.85,3.31,4.05
0.26,0.11,0.15,0.88
0.79,0.95,1.07,2.08
0.02,0.03,0.24,0.29
0.66,0.3,0.1,0.27
29.68,31.42,7.63,8.4
20.99,21.08,46.81,45.68
0,0,0,0.26
2.91,3.09,3.52,2.99
0.03,0.15,0.03,0.18
5.45,5.73,45.11,59.48
0.48,0.95,0.7,9.94
0.07,0,0,0.15
18.91,13.78,4.22,3.6
19.13,13.61,16.63,14.15
42.27,39.3,38.4,31.7
135.68,173.16,149.42,178.86
0.11,0.18,0.41,0.18
0.24,0,0,0.07
9.28,11.62,9.16,29.02
0.1,0.08,1.84,1.71
0,0.08,0,0
12.51,13.28,13.29,10.26
0.25,0.08,0.12,0.11
14.78,13.99,18.85,10.31
13.63,14.81,29.65,22.13
0.01,0.02,0,0
2.34,2.19,11.06,18.77
0.02,0.05,0.07,0.08
3.19,4.68,2.46,3.33
3.79,3.38,0.52,2.7
0.21,0.19,0.09,0.14
0.09,0.09,0.23,0.45
0,0,0,0.08
16.61,18.83,15.9,32.19
0.04,0.06,0.05,0.03
38.75,39.35,21.2,22.12
6.85,8.27,5.76,6.2
0.45,0.41,0.04,0
31.06,25.91,57.07,45.81
1.94,1.17,1.43,1.09
0,0,0,0.12
20.86,22.25,15.32,22.48
14.37,16.54,16.76,10.72
0.12,0.17,0.7,0.46
0.19,0.25,0.25,0.13
0,0,0.05,0.11
42.77,53.04,38.51,196.62
1.09,0.68,1.04,1.3
5.64,5.4,3.63,5.76
0.87,0.83,4.81,4.47
26.63,26.44,7.71,13.17
0.1,0,0,0
50.01,43.83,20.42,8.57
118.11,138.82,143.45,192.8
0.03,0,0,0
0,0,0.13,0.13
59.22,51.78,52.64,113.54
0.33,0.44,0.26,0.75
25.7,24.56,16.06,17.66
28.5,26.87,20.71,27.54
114.68,142.26,111.37,163.43
0.03,0,0,0.13
11.25,12.87,15.95,18.92
17.77,15.42,21.81,31.18
23.08,21.59,6.66,6.72
0.08,0.14,0.15,0.02
0.25,0,0,0.09
0.79,1.47,1.48,2.28
13.7,19.03,77.25,53.6
0.03,0.01,0.02,0.06
0.06,0.06,0.16,0.03
0.88,1.08,1.21,1.03
0,0.14,0,0
0.2,0.47,0.83,0.4
3.44,3.09,3.59,3.16
19.54,19.27,22.69,16.99
0.06,0,0.21,0
9.92,10.12,23.1,25.22
43.07,48.73,88.79,65.65
46.84,45.99,21.08,15.47
27.15,27.61,25.33,24.05
0.12,0.12,0,0.09
5.28,5.14,6.38,8.31
0,0.12,0,0
9,11.8,8.74,15.67
0.1,0.23,0.24,0.36
80.91,82.21,57.73,47.01
36.04,34.76,38,36.45
0.14,0.09,0,0
0.02,0,0.04,0.05
0,0.24,0,0
0.11,0,0,0.06
0,0,0,0.03
9.43,10.08,10.03,24.79
77.31,119.64,76.04,95.11
8.03,6.95,1.81,1.85
107.13,125.46,232.52,252.96
0.15,0.41,0.64,0.87
0.23,0.1,0,0.31
0,0,0,0.12
0.22,0.18,0.88,0.29
1.82,1.26,4.91,2.99
9.51,8.63,3.14,3.82
0,0.01,0,0
2.62,2.43,8.09,8.41
0.01,0,0,0.04
1.4,1.45,1.82,2.31
77.94,94.84,144.53,165.16
0.8,0.44,0.6,0.65
11.17,12.26,16.3,15.58
0.07,0,0.12,0.06
0,0.03,0.06,0.03
2.28,2.51,7.3,16.31
21.66,21.51,20.37,17.41
4.02,4.15,4.82,4.1
0.05,0,0.09,0
0,0,0,0.05
0.04,0.07,0.02,0
8.34,8.6,14.59,17.25
1.11,0.5,1.98,2.4
5.2,7.48,7.06,6.35
64.52,70.83,44.64,40.36
0.03,0,0,0
20.08,18.75,26.47,37.65
17.18,17.26,30.54,26.91
3.44,3.07,0.74,1.45
0.54,0.76,0.5,0.35
4.79,4.98,1.06,5.1
6.43,5.86,1.23,1.24
0,0,0.03,0.07
9.06,6.3,2.2,3.69
0,0.04,0.02,0
13.8,14.01,15.15,10.98
0.74,0.99,2.11,2.26
1.04,2.2,0.43,0.22
0.19,0.09,0.15,0
1.16,1.57,2.54,2.16
8.68,6.91,6.95,9.47
5.74,6.05,13.57,12.89
39.05,48.89,87.68,99.37
194.01,207.13,1136.28,1311.33
4.16,3.75,6.15,6.07
1.29,0.63,0.11,0.32
0.68,0.68,0.73,0.55
0,0.11,0,0
12.03,12.73,13.27,28.63
29.21,30.28,16.96,52.47
0.01,0,0.14,0
0.78,1.15,1.02,1.03
2.41,2.04,3.55,4.47
60.49,50.66,25.64,66.27
0.04,0,0.18,0.58
0.63,0.33,1.12,0.53
7.73,7.17,12.64,11.79
5.29,7.9,75.52,72.8
13.41,12.75,35.46,85.09
10.32,10.29,11.8,26.33
0.32,0.18,0.33,0.58
1.54,1.41,2.6,0.77
0.43,0.25,0.1,0.12
33.59,38.55,31.42,40.37
0.65,0.52,0.17,0.21
0.59,0.55,0.48,1.44
3.49,3.86,4.99,4.03
0.12,0.24,0,0
1,0.88,0.08,0.2
0.4,0.26,1.17,0.5
0,0,0,0.05
34.4,46.84,103.11,78.97
1.99,1.83,4.58,4.12
0.02,0.02,0.02,0.04
1.84,1.65,1.53,2.27
0.02,0,0,0
0.09,0.1,0.11,0.24
0.31,0.24,0.23,0.94
0.06,0.31,0,0.37
0.02,0.01,0,0
11.91,13.15,15.9,15.41
1.81,1.77,3.93,5.85
0.03,0,0,0
0.19,0.26,0.03,0.1
4.78,4.8,1.47,0.96
1.99,2.89,2.09,1.42
0.18,0.2,0.22,0.09
1.16,1.29,3.57,1.31
1.61,1.46,1.37,1.08
0.23,0.1,0.19,0.13
0,0,0.05,0
0.81,0.71,1.1,1.24
4.42,2.68,3.13,4.42
0,0.15,0,0
0.85,0.18,0.22,0.18
0.04,0,0.08,0
0.1,0.34,0.09,0
11.75,11.17,25.95,56.64
0.02,0,0,0
0.06,0.08,0.34,0
9.66,10.31,20.23,22.56
0.87,0.63,1.97,2.52
2.79,1.93,1.82,3.98
3.95,3.86,8.92,16.4
0.74,0.94,1.48,1.74
0,0.08,0.17,0.07
19.73,25.45,27.79,38.88
0,0,0.22,0
4.8,6.01,6.22,7.58
0.35,0.07,0,0.05
0.32,0.33,0.29,0.38
0.06,0.09,0.61,0.91
1.11,1.15,1.94,5.13
0.43,0.37,0.12,0.02
3.19,3.58,3.34,2.4
2.24,2.54,2.73,2.02
54.42,63.57,30.2,22.38
11.13,7.23,7.61,35.2
7.23,7.13,4.71,2.71
0.1,0.16,0,0
0,0,0.21,0
0,0.17,0.46,0.27
0.81,0.9,0.23,0.38
0.13,0.08,0.11,0
0.18,0.16,0.06,0.23
0.02,0.23,0.03,0.02
0,0.05,0,0
128.8,148.31,99.58,75.83
0.08,0.12,0,0.01
5.79,7.76,6.34,7.13
7.13,5.32,7.1,10.91
0.02,0,0.12,0.17
0,0,0,0.03
25.01,21.68,3.43,7.9
0,0.02,0,0
0.01,0.02,0.01,0.09
0,0.07,0,0
6.31,7.89,37.18,27.16
1.67,1.93,15.15,14.33
0.07,0.09,0.39,0.06
13.26,13.81,8.64,9.41
18.52,22.99,4.66,23.03
0.71,0.15,0.81,0
3.23,3.4,9.3,6.98
4.01,4.55,4.15,9.41
3.84,4.05,4.7,4.53
0.02,0.02,0.11,0.13
9,8.77,4.62,4.93
23.26,21.81,26.34,36.8
52.9,48.61,18.4,30.68
106.13,140.27,207.95,503.2
1.96,1.73,1.14,1.78
0.09,0.23,0,0.42
16.64,15.88,19.38,19.1
26.89,23.5,8.83,8.24
0.62,0.73,0.67,1.08
0.31,0,0,0
0.01,0.01,0,0
0.12,0.63,1.28,0.41
0.13,0,0.12,0.41
0,0,0.1,0.11
44.19,42.03,25.6,23.46
0,0,0.34,0.3
1.44,1.06,0.36,0.43
31.12,29.43,14.91,28.27
1.52,1.48,0.78,1.48
58.27,66.53,64.52,67.55
19.87,21,22.16,10.51
0.08,0,0,0
0,0.01,0,0
2.11,3.44,12.41,13.34
4.68,5.61,8.97,8.58
5.96,8.16,7.68,5.88
1.62,0.89,0.64,1.49
0.73,0.82,1.49,1.49
0,0.04,0,0
21.32,16.48,8.28,11.11
33.5,34.14,32.5,66.93
0.99,1.25,1.3,1.54
0.03,0,0,0
1.29,1.19,1.51,4.64
0,0,0,0.04
2.71,4.15,9.22,8.59
43.92,53.73,74.63,70.51
0.05,0,0.05,0
0,0.01,0,0
0.01,0,0,0.02
3.63,2.86,2.82,2.23
0,0,0,2.82
8.56,9.52,18.52,13.46
5.41,5.57,7.06,8.01
0.14,0.49,0.76,0.25
0.2,0,0.07,0.07
0.28,0.29,1.79,1.93
4.48,4.12,3.12,3.43
16.64,14,2.35,6.95
0.04,0,0,0
14.28,14.2,10.43,13.83
0.75,0.51,1.76,0.82
1.7,1.48,0.6,2.37
18.65,17.12,19.68,22.36
2.92,3.21,4.21,2.38
0,0,0,0.26
0.1,0.08,0,0
0.07,0,0.39,0
168.75,168.67,192.8,192.9
0.1,0.14,0.12,0.1
5.06,5.12,12.92,11.54
24.42,22.63,18.69,21.36
5.54,4.35,1.51,1.15
0.11,0.21,0.19,0
8.11,8.36,9.43,7.93
0,0.01,0,0
1.27,1.28,1.4,1.63
7.03,6.79,6.29,7.08
16.42,18.42,14.05,26.4
2.33,2.3,11.6,7.95
0.49,0.42,0.53,0.65
0.15,0.06,0.36,0.54
5.04,5.53,9.34,19.34
0.55,0.54,0.33,0.86
123.94,142.92,532.28,462.39
3.89,3.95,2.66,5.62
4.26,4.43,7.59,7.97
19.23,21.3,29.62,41.47
0.46,0.31,0.31,0.3
64.14,82.34,97.81,52.74
36.84,36.3,70.75,44.76
0.03,0.08,0.13,0
0.5,0.56,0.94,1.08
4.75,5.58,3.71,3.04
23.55,22.51,9.21,28.65
17.19,17.18,28.36,58.51
0,0,0,0.37
0.04,0.01,0,0.01
